id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42059921,Luxe Appartement in Hartje Scheveningen,19378363,Nick,Wijk 07 Scheveningen,Scheveningen Badplaats,52.11025,4.28133,Entire home/apt,110,14,0,,,1,36,0,0518 0D7B 6E7C 3B60 4420
42060903,Bright studio near beach (2 minutes),169785433,Taylor,Wijk 02 Belgisch Park,Belgisch Park,52.1116,4.28483,Entire home/apt,87,2,83,2024-10-31,1.41,2,163,15,0518B986B111EA2E9642
42429822,Kd 868 - Vakantiepark Kijkduin,256391686,Eezz,Wijk 15 Kijkduin en Ockenburgh,Ockenburgh,52.0562,4.21178,Entire home/apt,81,1,18,2022-10-19,0.33,2,301,0,Exempt
42701868,"#1 Close to Central quiet clean, safe.Female only.",230944557,Greg,Wijk 26 Bezuidenhout,Bezuidenhout-Midden,52.08336,4.3322,Private room,,1,0,,,2,0,0,0518E0A0B7535C52A683
42725992,Private bungalow steps away from Kijkduin Beach,337956406,Jasper,Wijk 15 Kijkduin en Ockenburgh,Ockenburgh,52.05998,4.21228,Entire home/apt,,6,22,2024-08-30,0.40,1,0,3,0518 03A3 A746 8704 9C90
42774550,"Schipperhuisje met dakterras, 100 meter van strand",340658655,Stefan,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10958,4.27997,Entire home/apt,160,2,58,2024-10-05,1.04,1,176,11,0518EE45CB899D13ED24
42870076,Dune Side  Den Haag,11390757,Astrid,Wijk 13 Vogelwijk,Vogelwijk,52.07599,4.23911,Private room,100,4,31,2024-09-13,0.56,1,257,8,0518 5D6C A757 A7A7 037C
42892065,Scheveningen The Hague next to Beach Family Swan,10239880,Lucas,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10722,4.27676,Entire home/apt,138,1,22,2024-11-11,0.86,9,270,11,0518 0AB6 1057 BE1B B314
42923262,Royal Suite in hotel Pistache,174206659,Hotel Pistache,Wijk 05 Archipelbuurt,Archipelbuurt,52.08844,4.30108,Private room,173,1,8,2024-04-07,0.17,4,337,2,Exempt
42926236,Comfort Suite Hotel Pistache,174206659,Hotel Pistache,Wijk 05 Archipelbuurt,Archipelbuurt,52.08805,4.30155,Private room,163,1,68,2024-09-25,1.20,4,358,3,Exempt
43016068,Superior Suite in Hotel Pistache,174206659,Hotel Pistache,Wijk 23 Willemspark,Willemspark,52.08683,4.30109,Private room,177,2,62,2024-10-25,1.17,4,336,19,Exempt
43133271,Beautiful apartment with patio close to the beach!,173171046,Lisanne Maria,Wijk 07 Scheveningen,Visserijbuurt,52.10422,4.28023,Entire home/apt,,3,7,2024-01-02,0.25,1,0,1,0518 FC9B 71D1 0F63 48C0
43281653,Fantastic ground apartment  3km from the beach,28517918,Jerome,Wijk 21 Regentessekwartier,Koningsplein en omgeving,52.07703,4.28301,Entire home/apt,,3,26,2024-08-12,0.48,1,0,4,0518 804B B9DB C74D 5EBC
43437818,Vrijstaande luxe strandhuis mèt tuin in Kijkduin,36093342,Jolanthe,Wijk 15 Kijkduin en Ockenburgh,Ockenburgh,52.05613,4.21219,Entire home/apt,165,5,24,2024-08-08,0.44,2,37,5,Exempt
43474933,Spacious Harbour & Beach apartment (117m2),6537252,Keoma & Irene,Wijk 09 Geuzen- en Statenkwartier,Geuzenkwartier,52.09166,4.26718,Entire home/apt,,6,6,2023-05-11,0.14,1,0,0,0518 DC4A 8AFC 64EA 3835
43502137,Colorful private room for two with en-suite!,5285926,Diederick,Wijk 28 Centrum,Kortenbos,52.07537,4.30757,Private room,134,1,89,2024-09-08,1.61,29,282,14,Exempt
43512593,Vibrant Private Room with en-suite!,5285926,Diederick,Wijk 28 Centrum,Zuidwal,52.07521,4.30784,Private room,114,1,14,2024-01-14,0.32,29,269,1,Exempt
43512775,Private Double Room with en-suite bathroom!,5285926,Diederick,Wijk 28 Centrum,Zuidwal,52.07512,4.30916,Private room,114,1,20,2024-06-29,0.36,29,268,2,Exempt
43512948,Amazing Private Room with Double Bed and En-suite,5285926,Diederick,Wijk 28 Centrum,Zuidwal,52.07622,4.30909,Private room,114,1,7,2023-07-15,0.13,29,259,0,Exempt
43559657,Lovely cozy room 1e floor Europol OPCW World Forum,89688606,Eric,Wijk 09 Geuzen- en Statenkwartier,Statenkwartier,52.096352,4.282764,Private room,57,2,54,2024-05-26,1.00,6,356,3,0518 2A6F C1B8 DC7B FEF4
43610181,Beach-Town house with garden. Perfect for family.,330871519,Anne Marie-France Sassa,Wijk 21 Regentessekwartier,Koningsplein en omgeving,52.07789,4.28268,Entire home/apt,,5,9,2024-08-03,0.17,1,0,2,0518 1F2A FFDE 9D95 3E90
43647687,High end apartment near beach,9165668,Robert,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10974,4.28317,Entire home/apt,140,5,4,2023-07-03,0.10,32,358,0,Exempt
43682506,Spacious & luxurious apartment with free parking,73035751,Lucienne,Wijk 26 Bezuidenhout,Bezuidenhout-Midden,52.08221,4.33928,Entire home/apt,,4,10,2022-09-18,0.18,1,0,0,0518 58BB 5099 3EF5 9367
43693353,"Authentic two-storey house near the sea, 4 p",348989668,Marc,Wijk 07 Scheveningen,Scheveningen Badplaats,52.11099,4.27995,Entire home/apt,,4,11,2024-08-08,0.21,1,0,2,0518C62477F713A313D7
43719854,Gezinsvriendelijk vakantiehuis dicht bij zee,349282962,Johan,Wijk 15 Kijkduin en Ockenburgh,Ockenburgh,52.05682,4.21164,Entire home/apt,220,4,10,2024-08-02,0.19,1,3,2,Exempt
43739668,Relax house near the dunes and sea,18206092,Bas,Wijk 13 Vogelwijk,Vogelwijk,52.07879,4.25083,Entire home/apt,200,7,8,2024-05-28,0.15,1,354,2,0518 522D 4FAE 0BFF AD25
43812733,Relaxing jungle room with en-suite bathroom,5285926,Diederick,Wijk 28 Centrum,Zuidwal,52.07502,4.30876,Private room,110,1,21,2024-03-11,0.39,29,247,2,Exempt
43854710,Exclusive panorama terraced residential The Hague!,69870629,Leandro,Wijk 26 Bezuidenhout,Bezuidenhout-Oost,52.08455,4.34254,Entire home/apt,113,2,117,2024-11-24,2.14,1,172,18,Exempt
43869545,"Scheveningen, 300 m van het strand",57494889,Sjors,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10818,4.27983,Entire home/apt,215,7,27,2024-06-16,0.50,1,55,2,0518 4C32 7D93 5873 274B
43910461,Zen aan Zee in Kijkduin (Den Haag),351532044,Lucia En Ton,Wijk 15 Kijkduin en Ockenburgh,Ockenburgh,52.05634,4.21029,Private room,,3,99,2024-09-02,1.86,1,0,13,Exempt
43951109,Luxeappartement aan Noordeinde 166 Den Haag,351950387,Dorinde,Wijk 28 Centrum,Voorhout,52.08412,4.30566,Private room,56,1,297,2024-11-15,5.49,1,131,66,Exempt
44091587,Riante woning aan de duinen en bij het strand,353882567,Peter,Wijk 14 Bohemen en Meer en Bos,Bohemen en Meer en Bos,52.06879,4.23457,Entire home/apt,,4,1,2020-08-10,0.02,1,0,0,0518 8438 9D3F 7639 401E
44095378,Den Haag luxury familyhome near beach & NATOsummit,119971040,Jans,Wijk 13 Vogelwijk,Vogelwijk,52.08075,4.25116,Entire home/apt,425,7,9,2024-08-17,0.17,1,71,1,0518 C487 AF3A E4C5 DAB1
44113779,Classic FAMILY HOME near BEACH (with sunny garden),13160784,Danny,Wijk 21 Regentessekwartier,Koningsplein en omgeving,52.07827,4.28086,Entire home/apt,195,3,25,2024-09-29,0.47,1,8,5,0518 C82A 6ED0 1D42 1E3D
44135002,Fully renovated apartment at Dutch dunes,83116034,Michelle,Wijk 08 Duindorp,Duindorp,52.08752,4.25296,Entire home/apt,225,2,77,2024-11-08,1.43,1,296,16,0518 3FA3 FA48 7E9B 809F
44172597,"A cozy home, just 10 min from the ocean.",41744261,Luke,Wijk 20 Valkenboskwartier,Heesterbuurt,52.06725,4.26982,Entire home/apt,213,6,10,2024-08-08,0.19,1,155,2,0518 2FBB 1614 DD58 3DA5
44174584,BizStay Harbour 72A Penthouse,405989,BizStay,Wijk 07 Scheveningen,Vissershaven,52.09586,4.26458,Entire home/apt,80000,1,7,2024-04-21,0.13,65,268,2,Exempt
44180267,Sunny appt & terrace 2 min. from beach incl 2bikes,38499459,Kim,Wijk 07 Scheveningen,Vissershaven,52.10087,4.27148,Entire home/apt,123,3,9,2023-07-31,0.17,1,3,0,0518 4D76 698B A771 48BC
44191572,Gezellig familiehuis dichtbij strand & bos,114811502,Chantal,Wijk 12 Bomen- en Bloemenbuurt,Bloemenbuurt-West,52.0713,4.25202,Entire home/apt,,4,12,2024-08-02,0.23,1,0,1,0518B319ADDA056D7710
44230723,350m from the beach; Flat with rooftop-terrace!,3727604,Jacek,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10678,4.27728,Entire home/apt,,4,5,2024-08-18,0.10,1,0,1,0518 A1D6 7261 203D EBD1
44280694,Heerlijk licht appartement nabij park en zee,47359171,Ellen,Wijk 18 Waldeck,Waldeck-Zuid,52.05816,4.22911,Entire home/apt,145,1,52,2024-08-24,0.97,1,234,9,05180423CA5A4DFE57D5
44316931,Modern huis met tuin dichtbij strand,4813443,Bjorn,Wijk 02 Belgisch Park,Belgisch Park,52.11222,4.288,Entire home/apt,,3,9,2024-04-01,0.27,1,0,1,0518 648F 085D 4EEB 2291
44389472,New Scheveningen Golden Ray Beach family apartment,10239880,Lucas,Wijk 07 Scheveningen,Scheveningen Badplaats,52.1062,4.27726,Entire home/apt,129,1,62,2024-11-09,1.17,9,200,22,0518 0AB6 1057 BE1B B314
44451987,Sfeervol strandhuis in groene omgeving,8886242,Marjolein,Wijk 06 Van Stolkpark en Scheveningse Bosjes,Van Stolkpark en Scheveningse Bosjes,52.10228,4.28608,Entire home/apt,300,7,1,2020-09-03,0.02,1,268,0,0518 1804 2EA8 F24F 8FA7
44486029,Tinyhouse Scheveningse strand FREE gated parking,140256209,Jur,Wijk 02 Belgisch Park,Belgisch Park,52.11273,4.2852,Entire home/apt,,1,112,2024-12-04,2.09,1,258,15,0518 12F6 8D3A 3438 B090
44503404,Beachhouse Scheveningen!,27008865,Eefje,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10718,4.27197,Entire home/apt,234,1,91,2024-11-24,1.71,3,276,32,0518 829D E68D BC84 817B
44518646,Lovely beach house at the harbour near the beach,134730575,Iris,Wijk 07 Scheveningen,Vissershaven,52.0942,4.26122,Entire home/apt,,7,2,2023-08-20,0.04,1,0,0,0518 C8B7 7B95 0846 C768
44528263,Scheveningen Sea Side Resort,360156234,Matias,Wijk 13 Vogelwijk,Vogelwijk,52.07472,4.24039,Private room,80,2,15,2024-12-08,0.34,2,225,2,0518 6513 3987 D30A FEDD
44643551,Stylish house with 2bikes (beach/citycentre 10min),361358795,Pieternella,Wijk 13 Vogelwijk,Vogelwijk,52.07791,4.25072,Entire home/apt,,2,26,2023-09-29,0.49,1,0,0,0518 D591 2F01 1210 C40A
44662344,Spacious ground floor appartment in the old town,9659848,Anna,Wijk 28 Centrum,Kortenbos,52.08325,4.30239,Entire home/apt,225,3,88,2024-12-17,1.67,1,291,22,0518 B70C D534 2F79 4F25
44678820,Monumentaal knus hofjes huisje dichtbij 't centrum,99902204,Beau,Wijk 05 Archipelbuurt,Archipelbuurt,52.09001,4.29969,Entire home/apt,155,1,8,2024-07-01,0.15,1,81,3,0518 4563 1F1F 4222 48A0
44680484,Kaewkong Surf Motel. Bohemian comfort at the beach,136236229,Chanjira,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10617,4.2762,Entire home/apt,350,2,33,2024-10-20,0.62,1,0,5,Exempt
44734627,Huis met grote zonnige tuin vlak bij het strand,222254947,Lusanne,Wijk 19 Vruchtenbuurt,Vruchtenbuurt,52.06644,4.25184,Entire home/apt,225,5,7,2024-08-12,0.35,1,128,2,0518 7790 5B4D F4DD 4462
45056625,Eigen studio in een schitterend verbouwde kerk!,18426348,Erik & Defne,Wijk 19 Vruchtenbuurt,Vruchtenbuurt,52.06975,4.25983,Private room,109,1,155,2024-12-01,2.98,1,356,28,0518 1C29 D46C D966 B504
45111639,6-Person Maisonette,357621913,Rudy,Wijk 39 Binckhorst,Binckhorst,52.06716,4.33642,Private room,229,1,5,2024-10-11,0.15,9,353,1,Exempt
45501408,Vitamin Sea Family Loft next to the Beach,10239880,Lucas,Wijk 07 Scheveningen,Scheveningen Badplaats,52.1064,4.27538,Entire home/apt,132,1,211,2024-12-03,4.32,9,4,52,0518 0AB6 1057 BE1B B314
45981342,One-bedroom Suite with kitchen including breakfast,372741980,Kevin Guy,Wijk 28 Centrum,Voorhout,52.08111,4.31186,Private room,,7,5,2023-07-29,0.11,8,0,0,Exempt
46122552,Beautiful luxury 2 bedroom apartment,373786679,Hendrik,Wijk 22 Zeeheldenkwartier,Zeeheldenkwartier,52.0852,4.29744,Entire home/apt,167,2,134,2024-12-06,2.67,8,143,36,Exempt
46128323,Modern and bright 3 bedroom apartment,373786679,Hendrik,Wijk 22 Zeeheldenkwartier,Zeeheldenkwartier,52.08641,4.29669,Entire home/apt,202,2,187,2024-12-07,3.71,8,92,33,Exempt
46293245,Welkom in ons heerlijke Van Gogh Huisje!,213181651,Thijs,Wijk 43 Forepark,Vlietzoom-Oost,52.06525,4.36473,Entire home/apt,140,3,116,2024-10-19,2.32,1,79,27,
46762046,BizStay Harbour 28,405989,BizStay,Wijk 07 Scheveningen,Vissershaven,52.0976,4.26536,Entire home/apt,80000,1,4,2023-04-15,0.09,65,277,0,Exempt
47029167,Vissershuisje aan zee,27723192,Christianne,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10679,4.27418,Entire home/apt,145,12,13,2024-08-28,0.31,1,58,2,0518 0FE0 8FCA 18F5 412F
47386788,Exceptional family house near beach and city,193254200,Norbs & Rose,Wijk 09 Geuzen- en Statenkwartier,Statenkwartier,52.1015,4.27753,Entire home/apt,520,5,8,2024-10-07,0.28,1,313,5,0518 37CC 14F1 C06E 4778
47827093,Studio suite with kitchen including breakfast,372741980,Kevin Guy,Wijk 28 Centrum,Voorhout,52.07999,4.31118,Private room,,7,23,2024-11-13,0.48,8,0,4,Exempt
47986034,Studio Suite Parliament view including breakfast,372741980,Kevin Guy,Wijk 28 Centrum,Voorhout,52.07996,4.31157,Private room,,7,10,2024-06-20,0.21,8,0,2,Exempt
47987866,One-bedroom suite sofa bed including breakfast,372741980,Kevin Guy,Wijk 28 Centrum,Voorhout,52.08001,4.31272,Private room,,7,18,2024-09-17,0.38,8,0,7,Exempt
47989128,Studio suite with kitchen including breakfast,372741980,Kevin Guy,Wijk 28 Centrum,Voorhout,52.08139,4.31087,Private room,,7,10,2022-09-02,0.21,8,0,0,Exempt
48085426,Studio suite with kitchen including breakfast,372741980,Kevin Guy,Wijk 28 Centrum,Voorhout,52.081112,4.311863,Private room,,7,28,2023-09-24,0.60,8,0,0,Exempt
48190566,The Ocean  House Jacuzzi & Airconditioning,388789118,Baudewyn,Wijk 08 Duindorp,Duindorp,52.08968,4.25487,Entire home/apt,118,2,239,2024-12-19,5.21,1,255,57,0518 EC02 7CE0 05B4 2AE7
48195354,Luxury apartment in the harbor of Scheveningen,270242145,Tamara - BELVILLA,Wijk 07 Scheveningen,Vissershaven,52.09762,4.26581,Entire home/apt,155,1,2,2021-09-19,0.05,14,365,0,Exempt
48209915,Spacious & light appt between centre and beach,20224155,Janneke,Wijk 20 Valkenboskwartier,Valkenboskwartier,52.07621,4.27061,Entire home/apt,98,14,9,2024-03-01,0.23,1,74,1,0518 B77C 3CCA B218 19DF
48226589,"#3 Quiet,convenient, close to Station. Female only",31232633,Cherlene,Wijk 26 Bezuidenhout,Bezuidenhout-Midden,52.08199,4.33374,Private room,,2,6,2023-08-19,0.14,3,0,0,0518E0A0B7535C52A683
48236416,Modern studio near Scheveningen beach,9165668,Robert,Wijk 07 Scheveningen,Visserijbuurt,52.10503,4.27946,Entire home/apt,126,4,19,2024-10-29,0.43,32,327,2,Exempt
48236942,Modern apartment near Scheveningen beach,9165668,Robert,Wijk 07 Scheveningen,Visserijbuurt,52.10542,4.27862,Entire home/apt,103,4,17,2023-04-06,0.40,32,345,0,Exempt
48237377,Modern apartment near Scheveningen beach,9165668,Robert,Wijk 07 Scheveningen,Visserijbuurt,52.106218440662296,4.279636921070061,Entire home/apt,125,4,14,2024-08-06,0.32,32,354,3,Exempt
48253825,Apartment close to Scheveningen,270242145,Tamara - BELVILLA,Wijk 07 Scheveningen,Vissershaven,52.09614,4.26306,Entire home/apt,155,1,0,,,14,365,0,Exempt
48253846,Modern apartment near the beach,270242145,Tamara - BELVILLA,Wijk 07 Scheveningen,Vissershaven,52.09718,4.26517,Entire home/apt,155,1,1,2021-08-25,0.02,14,365,0,Exempt
48253869,Apartment overlooking the Scheveningen harbor,270242145,Tamara - BELVILLA,Wijk 07 Scheveningen,Vissershaven,52.0971,4.2628,Entire home/apt,155,1,0,,,14,365,0,Exempt
48278380,Prachtig appartement aan de grachten van Den Haag,17240425,Elwine,Wijk 28 Centrum,Voorhout,52.08488,4.31529,Entire home/apt,250,30,0,,,2,349,0,0518 6FD0 6B18 91CF 4F42
48290467,Spacious apt with panoramic roof terrace!,26394784,Nathan,Wijk 09 Geuzen- en Statenkwartier,Geuzenkwartier,52.09127,4.27051,Entire home/apt,,4,0,,,1,0,0,0518 8568 194A 54BE 4D67
48483963,Modern apartment close to the beach and the sea,270242145,Tamara - BELVILLA,Wijk 07 Scheveningen,Vissershaven,52.09788,4.26561,Entire home/apt,155,1,1,2021-06-20,0.02,14,365,0,Exempt
48484048,Luxury 3 room apartment in Scheveningen,270242145,Tamara - BELVILLA,Wijk 07 Scheveningen,Vissershaven,52.09751,4.26538,Entire home/apt,155,1,4,2021-12-04,0.10,14,365,0,Exempt
48484056,Sea-view apartment in Den Haag with terrace,270242145,Tamara - BELVILLA,Wijk 07 Scheveningen,Vissershaven,52.09617,4.26271,Entire home/apt,155,1,2,2021-11-28,0.05,14,365,0,Exempt
48558981,"Moderne villa tussen bos, strand en stad",49142952,Karijn,Wijk 03 Westbroekpark en Duttendel,Duttendel,52.0994,4.30419,Entire home/apt,650,7,0,,,1,350,0,0518 E230 5393 75DF 450E
48765158,Charming beach house Scheveningen,169785433,Taylor,Wijk 02 Belgisch Park,Belgisch Park,52.10876,4.28944,Entire home/apt,130,2,16,2024-11-24,0.35,2,165,2,0518B986B111EA2E9642
48798316,Uniek pakhuis in Scheveningen!,73533434,Anne,Wijk 07 Scheveningen,Rijslag,52.1064,4.28428,Entire home/apt,295,2,33,2024-11-02,1.59,1,78,19,0518 09AF 0250 FE7A 49A6
48820287,Prachtig appartement op unieke locatie,393803652,Julia,Wijk 28 Centrum,Voorhout,52.0823,4.30598,Entire home/apt,122,2,195,2024-11-16,4.41,1,308,40,0518 2B8A F868 F08A D273
48885935,"Boutique Urban Beach Chic
 loft+stadstuin aan zee",172647475,Alexandra,Wijk 09 Geuzen- en Statenkwartier,Statenkwartier,52.0910575245417,4.276483671560868,Entire home/apt,237,3,0,,,1,345,0,0518 D16D 57BC 8105 4B67
48989372,Studio suite with kitchen including breakfast,372741980,Kevin Guy,Wijk 28 Centrum,Voorhout,52.08012,4.31116,Private room,,7,6,2023-05-30,0.14,8,0,0,Exempt
49150552,LUXURIOUS classical dutch styled room FAST WIFI,61794951,Duanpen,Wijk 27 Stationsbuurt,Huygenspark,52.07153,4.31905,Private room,100,1,187,2024-10-28,4.37,2,0,44,0518 8DAC 67D5 6742 741C
49255897,Charmante studio op paar minuten van het strand,4199610,Charlotte,Wijk 02 Belgisch Park,Belgisch Park,52.11182,4.29107,Entire home/apt,,3,75,2024-10-24,1.71,1,0,17,0518BDF954285E7D0DDA
49360627,Gezellig appartement in leukste buurt van Den Haag,3604518,Lena,Wijk 11 Duinoord,Sweelinckplein en omgeving,52.08219,4.28565,Entire home/apt,,4,92,2024-10-06,2.07,1,1,18,0518 B45D 327E 8ED4 AAD3
49766119,Nr 1 sea view apartment Scheveningen,125925328,Marcel,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10681,4.27256,Entire home/apt,248,2,107,2024-10-20,2.50,1,173,25,Exempt
49768882,Strandhuis in oud scheveningen,401377777,Remco Martine And Fam,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10885,4.27985,Entire home/apt,321,5,9,2024-08-12,0.22,1,28,3,05185d3bbe85534941d5
49871793,Modern downtown Executive Studio,503491020,The Social Hub,Wijk 27 Stationsbuurt,Huygenspark,52.07081,4.32006,Private room,90,1,15,2024-06-04,0.37,6,0,1,Exempt
49876117,Le Garage city center apartment The Hague,541315,Arthur,Wijk 28 Centrum,Zuidwal,52.074272,4.31667,Entire home/apt,150,4,27,2024-11-05,1.01,3,246,17,Exempt
49903939,Comfy room for 8 guests with en-suite bathroom,5285926,Diederick,Wijk 28 Centrum,Zuidwal,52.07513,4.30903,Private room,295,1,32,2024-10-13,0.76,29,318,1,Exempt
49925105,Beautiful appartment Scheveningen centre.,10229651,Dominique,Wijk 07 Scheveningen,Visserijbuurt,52.10501,4.27785,Entire home/apt,,2,7,2023-05-29,0.17,1,0,0,0518 B5AB 2C44 7955 C5CF
49941715,Casa Mieke,402714836,Petruska,Wijk 02 Belgisch Park,Belgisch Park,52.11103,4.29171,Entire home/apt,210,2,12,2023-08-27,0.29,1,1,0,0518 D394 3164 28DO A6E5
49943307,Private room in The Hague,402729674,Barbara,Wijk 25 Mariahoeve en Marlot,Burgen en Horsten,52.09049,4.3646,Private room,,1,25,2024-08-11,0.58,1,0,7,Exempt
49960977,Luxe woning (180 m2) bij zee en aan rand van bos,350162976,Arjen,Wijk 16 Kraayenstein en Vroondaal,Kraayenstein en Vroondaal,52.04083,4.21113,Entire home/apt,225,7,1,2022-08-05,0.03,1,156,0,0518311556A4C044B845
49995550,"Spacious, light and cosy beach & city apartment!",178568145,Edwin,Wijk 12 Bomen- en Bloemenbuurt,Bomenbuurt,52.07924,4.26736,Entire home/apt,200,3,88,2024-10-25,2.04,1,52,22,0518 5806 33ED FAD9 9D2D
50001531,Hippe loft,31538746,Linda,Wijk 20 Valkenboskwartier,Valkenboskwartier,52.07527,4.27932,Entire home/apt,,2,29,2024-10-31,0.68,1,0,11,05181DD3A01998D4EF1B
50002690,75m2 Indoor Glamping Scheveningen,403262956,Babet & Geert,Wijk 07 Scheveningen,Oud Scheveningen,52.10414505004883,4.269651889801025,Entire home/apt,400,3,102,2024-11-11,2.35,1,40,27,0518 F107 97EF 65ED E864
50044060,Comfortable city house centrally located and calm,24800013,Valérie,Wijk 27 Stationsbuurt,Rivierenbuurt-Noord,52.07485,4.32532,Entire home/apt,160,28,0,,,1,358,0,0518 DF2E 0EF2 A6BC 48DA
50082851,Modern apartment near Scheveningen beach,9165668,Robert,Wijk 07 Scheveningen,Oud Scheveningen,52.10522,4.2735,Entire home/apt,187,4,12,2024-06-29,0.31,32,327,2,Exempt
50083792,Modern apartment near Scheveningen beach,9165668,Robert,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10519,4.27487,Entire home/apt,136,4,16,2023-09-29,0.38,32,321,0,Exempt
50126842,family home with garden close to the beach/centre,2762699,Linda,Wijk 11 Duinoord,Sweelinckplein en omgeving,52.08231,4.28742,Entire home/apt,271,6,6,2024-08-19,0.14,1,15,1,051869FFB3FE3A84CD26
50220147,Spacious loft by the sea,2461413,Bram,Wijk 12 Bomen- en Bloemenbuurt,Bloemenbuurt-Oost,52.07605,4.26603,Entire home/apt,180,3,16,2024-08-18,0.39,1,6,3,0518 4A0E 3159 DB88 9278
50275536,TOP Appartement aan het strand!,23407159,Zoyd,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10841,4.2816,Entire home/apt,,3,41,2024-09-16,1.48,1,0,22,0518 376C 16BA D274 424E
50276976,Beautiful modern apartment close to the beach,66531450,Marloes Eva Theresia,Wijk 07 Scheveningen,Rijslag,52.10618,4.28352,Entire home/apt,170,4,12,2024-09-30,0.29,1,16,6,0518 A79F 2D3D 4AE4 63A9
50277703,Deluxe Queen Design Room,503491020,The Social Hub,Wijk 27 Stationsbuurt,Huygenspark,52.07149,4.32015,Private room,100,1,22,2024-08-25,0.53,6,307,11,Exempt
50280180,Vakantiewoning parterre vlakbij Strand Kijkduin,466686867,Danique,Wijk 14 Bohemen en Meer en Bos,Bohemen en Meer en Bos,52.06629,4.23973,Entire home/apt,243,14,7,2023-08-19,0.17,1,363,0,0518 6325 147D 1E5D 65CA
